trade_date,instrument,name,industry,score,score_rank_pct,label_value,amount_log,rps_60d,ret_60d,ret_120d,price_percentile_252d,pe_rank_252d,pb_rank_252d,trend_smoothness_60d,industry_ret_20d,industry_ret_60d,industry_ret_120d,industry_breadth_20d,industry_breadth_60d,industry_volume_expansion,stock_minus_industry_ret_20d,stock_minus_industry_ret_60d,industry_top_stock_momentum,type
2025-07-11,000792.SZ,盐湖股份,农药化肥,0.2998,0.7917,1.1377,20.6337,0.5194,0.0473,0.0769,0.8452,0.9921,0.3532,0.1099,0.0007,0.0019,0.0016,0.4429,0.4881,1.1030,0.0384,-0.0696,0.0627,missed
2020-12-24,000807.SZ,云铝股份,铝,0.3643,0.5217,1.6770,19.9420,0.9099,0.3339,0.6704,0.8889,0.8495,0.8889,0.2026,-0.0043,0.0043,0.0034,0.4300,0.4667,3.3107,-0.0571,0.0709,0.0548,missed
2025-04-30,000807.SZ,云铝股份,铝,0.8124,0.5615,1.2029,19.7423,0.2647,-0.0777,0.0291,0.7480,0.3234,0.4147,-0.0740,-0.0061,-0.0019,-0.0006,0.3600,0.4100,0.9741,-0.0156,0.0458,0.0246,missed
2025-05-19,000807.SZ,云铝股份,铝,1.5249,0.8679,1.1367,20.3400,0.3676,-0.0517,0.0312,0.7341,0.3571,0.4484,-0.0478,0.0031,-0.0008,-0.0005,0.4800,0.4400,0.9529,0.0235,0.0100,0.0210,missed
2025-06-04,000807.SZ,云铝股份,铝,1.1619,0.6667,1.2792,20.0461,0.1117,-0.1874,0.0618,0.5317,0.2500,0.2937,-0.1721,0.0001,-0.0020,-0.0001,0.4500,0.4233,0.8520,-0.0364,-0.0634,0.0134,missed
2025-07-22,000807.SZ,云铝股份,铝,0.4888,0.5556,1.0591,20.6632,0.6838,0.1325,0.0150,0.9048,0.7619,0.8730,0.1487,0.0059,0.0030,0.0005,0.5300,0.5033,1.1655,-0.0376,-0.0549,0.0042,missed
2020-12-02,000825.SZ,太钢不锈,特种钢,-0.4806,0.2830,1.4759,18.4572,0.5986,0.0271,0.1381,0.7530,0.9382,0.7131,0.0398,0.0059,0.0018,0.0027,0.5625,0.4792,1.7801,-0.0484,-0.0698,0.0515,high_score
2021-01-04,000825.SZ,太钢不锈,特种钢,-0.8263,0.1970,1.7745,18.2719,0.3638,-0.0215,-0.0293,0.5339,0.6653,0.4641,-0.0367,0.0032,0.0033,0.0019,0.5125,0.4958,1.3514,-0.0856,-0.2238,0.0526,high_score
2021-02-04,000825.SZ,太钢不锈,特种钢,-1.0379,0.0857,1.0847,18.0795,0.5213,-0.0328,-0.0432,0.3685,0.4482,0.3167,-0.0424,0.0059,0.0050,0.0029,0.5000,0.5000,1.5799,-0.2101,-0.3700,0.0952,high_score
2020-12-14,000831.SZ,中国稀土,小金属,1.0036,0.5789,2.6147,19.1600,0.4448,-0.0121,0.1421,0.6865,0.7024,0.6508,-0.0105,0.0023,0.0035,0.0025,0.4813,0.4927,3.1424,-0.1072,-0.2462,0.0717,missed
2021-01-05,000831.SZ,中国稀土,小金属,1.1629,0.7273,1.8281,20.0926,0.6006,0.0608,0.0028,0.8175,0.8175,0.8016,0.0459,0.0120,0.0071,0.0032,0.5781,0.5375,1.7984,-0.3227,-0.5195,0.1255,missed
2021-02-08,000831.SZ,中国稀土,小金属,0.1326,0.3421,1.4071,20.7551,0.7969,0.2420,0.0492,0.9524,0.9524,0.9405,0.1247,0.0008,0.0061,0.0035,0.4813,0.5333,1.8560,0.1172,-0.1843,0.2622,high_score
2021-03-29,000831.SZ,中国稀土,小金属,0.7837,0.5455,1.6328,20.4021,0.9056,0.2489,0.3504,0.8492,0.8492,0.8452,0.1001,-0.0061,0.0018,0.0043,0.4344,0.4917,1.1642,-0.0264,0.1839,0.2925,missed
2025-05-27,000878.SZ,云南铜业,铜,-0.3691,0.2432,1.0438,19.9166,0.4153,-0.0844,-0.0676,0.2428,0.9218,0.1049,-0.1206,0.0017,0.0003,0.0002,0.4902,0.4946,0.6725,-0.0225,-0.0894,0.0180,high_score
2021-03-01,000887.SZ,中鼎股份,汽车配件,2.3316,0.9684,1.0094,19.1335,0.0426,-0.2175,-0.0709,0.4841,0.5079,0.4683,-0.1566,-0.0018,0.0011,0.0018,0.4425,0.4692,1.2557,-0.0041,-0.2836,0.0892,missed
2021-04-29,000887.SZ,中鼎股份,汽车配件,1.6467,0.8404,1.2557,18.4690,0.5686,-0.0019,-0.0782,0.4960,0.4960,0.4524,-0.0018,0.0035,-0.0007,0.0009,0.4875,0.4550,0.8687,-0.0131,0.0521,0.0846,missed
2021-05-06,000887.SZ,中鼎股份,汽车配件,1.4769,0.7358,1.0537,19.5840,0.7857,0.1227,-0.0769,0.6944,0.9881,0.5913,0.1142,0.0021,-0.0003,0.0003,0.4775,0.4625,0.9371,0.0900,0.1568,0.0828,missed
2020-12-02,000893.SZ,亚钾国际,农药化肥,1.3130,0.7358,1.1430,18.0286,0.3137,-0.0723,0.5816,0.8889,0.4643,0.8889,-0.0562,0.0061,0.0019,0.0034,0.5567,0.4861,1.8389,0.0131,-0.1688,0.1023,missed
2021-01-28,000893.SZ,亚钾国际,农药化肥,0.8653,0.7015,1.3133,17.4109,0.5213,0.0149,-0.1814,0.6371,0.3669,0.6351,0.0118,0.0064,0.0041,0.0023,0.5833,0.5406,1.1609,-0.1411,-0.2442,0.1381,missed
2021-03-10,000893.SZ,亚钾国际,农药化肥,0.5700,0.6364,1.0705,18.4677,0.6596,0.0274,-0.0390,0.8306,0.6573,0.8266,0.0151,-0.0027,0.0022,0.0023,0.4500,0.5139,2.1781,0.0629,-0.0774,0.1538,missed
2021-04-23,000893.SZ,亚钾国际,农药化肥,0.3606,0.3889,1.2668,17.8409,0.9104,0.2237,0.3501,0.8427,0.7944,0.8306,0.1225,0.0047,0.0021,0.0032,0.5750,0.5222,0.6816,-0.1413,0.1094,0.1320,high_score
2021-06-30,000893.SZ,亚钾国际,农药化肥,2.6494,0.9643,1.2695,18.6447,0.8968,0.4359,0.9487,0.9516,0.8911,0.9516,0.2354,0.0039,0.0060,0.0048,0.4917,0.5517,1.8551,-0.0405,-0.0269,0.2317,missed
2021-07-08,000893.SZ,亚钾国际,农药化肥,2.5220,0.9545,1.2381,19.0006,0.9219,0.4889,1.0664,0.9798,0.9798,0.9798,0.2561,0.0028,0.0058,0.0045,0.4833,0.5517,1.3648,0.0953,0.0908,0.2487,missed
2021-09-07,000893.SZ,亚钾国际,农药化肥,2.4224,1.0000,1.0840,19.1018,0.6644,0.1620,0.7397,0.8560,0.8560,0.7778,0.0834,0.0073,0.0141,0.0100,0.5571,0.5344,1.1508,-0.3199,-0.7256,0.4381,missed
2025-01-21,000893.SZ,亚钾国际,农药化肥,1.8446,0.9412,1.1450,19.2852,0.7299,0.0335,0.3326,0.4901,0.7341,0.4206,0.0282,-0.0001,-0.0006,0.0014,0.4750,0.4560,0.8101,-0.0750,0.0794,0.0658,missed
2022-09-09,000921.SZ,海信家电,家用电器,0.3585,0.2000,1.0770,19.0399,0.6979,0.0406,0.1242,0.4385,0.7619,0.2540,0.0263,-0.0015,-0.0012,0.0004,0.4625,0.4500,0.8844,-0.1272,0.1048,0.0850,high_score
2022-10-17,000921.SZ,海信家电,家用电器,0.5373,0.5862,1.1046,18.2697,0.3596,-0.0883,-0.0742,0.1310,0.5694,0.0536,-0.0662,-0.0044,-0.0021,-0.0006,0.3792,0.4292,0.9438,0.0092,0.0388,0.0551,missed
2021-12-14,000933.SZ,神火股份,铝,-0.5489,0.2353,1.2152,20.6318,0.0041,-0.4367,-0.1574,0.3016,0.4127,0.1151,-0.2478,0.0058,-0.0064,0.0009,0.5500,0.4033,0.7939,-0.0227,-0.1005,0.0304,high_score
2025-06-03,000933.SZ,神火股份,铝,0.5016,0.6324,1.0747,19.7770,0.2547,-0.1191,0.0118,0.1925,0.7659,0.1905,-0.1188,0.0001,-0.0016,-0.0001,0.4400,0.4267,0.8670,-0.0409,-0.0161,0.0145,missed
2025-07-09,000933.SZ,神火股份,铝,0.0122,0.3226,1.0023,20.0071,0.3890,0.0185,-0.0268,0.4563,0.9087,0.4087,0.0233,0.0009,0.0015,0.0002,0.4800,0.4733,1.0053,-0.0225,-0.0686,-0.0029,high_score
2020-12-30,000937.SZ,冀中能源,煤炭开采,-0.7164,0.1148,1.1452,19.0852,0.5977,0.0685,0.2203,0.9861,0.9861,0.9901,0.0531,-0.0007,0.0022,0.0011,0.5250,0.5083,1.7597,0.0505,-0.0508,0.0469,high_score
2021-01-22,000937.SZ,冀中能源,煤炭开采,-0.3789,0.1250,1.0860,18.7585,0.3613,-0.0138,0.0028,0.5198,0.5119,0.5675,-0.0113,-0.0030,0.0012,0.0005,0.4821,0.5190,1.1080,-0.0672,-0.0711,0.0487,high_score
2021-02-04,000937.SZ,冀中能源,煤炭开采,-0.4501,0.3714,1.0375,17.9207,0.2031,-0.1578,-0.1000,0.3095,0.2302,0.3294,-0.1276,-0.0087,-0.0018,-0.0003,0.3607,0.4595,0.9312,-0.0363,-0.0406,0.0463,high_score
2021-07-06,000937.SZ,冀中能源,煤炭开采,1.6386,0.7222,1.0836,17.9174,0.6709,0.0623,-0.0297,0.6607,0.8611,0.8056,0.0566,0.0007,0.0044,0.0023,0.4500,0.5238,0.9566,-0.0263,-0.2223,0.1361,missed
2021-08-02,000937.SZ,冀中能源,煤炭开采,1.1952,0.6852,1.0644,18.6510,0.4549,-0.0296,0.2055,0.6429,0.8353,0.7837,-0.0350,0.0005,0.0008,0.0035,0.4893,0.4833,1.0131,0.0024,-0.0612,0.1451,missed
2022-09-19,000938.SZ,紫光股份,IT设备,0.6710,0.4545,1.2693,19.1522,0.2947,-0.1411,-0.1798,0.0198,0.0198,0.0198,-0.1776,-0.0051,-0.0021,-0.0018,0.3625,0.4229,1.1080,-0.0195,-0.0135,0.0252,high_score
2024-02-05,000958.SZ,电投产融,新型电力,-0.3329,0.2388,1.5001,19.2110,0.5551,-0.1481,-0.2319,0.0040,0.1786,0.0040,-0.1832,-0.0051,-0.0020,-0.0019,0.3773,0.4045,1.2431,0.0019,-0.0403,0.0125,high_score
2024-08-30,000958.SZ,电投产融,新型电力,0.9679,0.6632,1.0288,17.7379,0.3997,-0.1237,-0.0987,0.0198,0.0198,0.0198,-0.1978,-0.0017,-0.0015,-0.0004,0.4045,0.4091,0.8720,-0.0323,-0.0368,0.0419,missed
2024-09-11,000958.SZ,电投产融,新型电力,1.0460,0.6500,1.2074,17.1374,0.4106,-0.1500,-0.1589,0.0040,0.0040,0.0040,-0.2396,-0.0049,-0.0025,-0.0010,0.3409,0.3803,0.8326,-0.0505,-0.0071,0.0349,missed
2020-12-21,000959.SZ,首钢股份,普钢,-0.1925,0.4783,1.3214,17.8970,0.2747,-0.0716,-0.0629,0.6736,0.6736,0.6612,-0.0841,-0.0019,0.0003,0.0005,0.4167,0.4028,1.7694,-0.0206,-0.0936,0.0408,high_score
2025-04-09,000960.SZ,锡业股份,小金属,2.4149,0.9000,1.1121,20.4554,0.3526,-0.0577,-0.1423,0.0556,0.0278,0.0278,-0.0599,-0.0067,-0.0002,-0.0000,0.3625,0.4688,1.4640,-0.0091,-0.0389,0.0152,missed
2025-05-30,000960.SZ,锡业股份,小金属,0.9789,0.6667,2.2433,19.3395,0.5232,-0.0277,-0.0499,0.1210,0.0714,0.0714,-0.0305,0.0019,-0.0004,-0.0004,0.5031,0.4740,0.9194,-0.0471,0.0029,0.0292,missed
2025-06-03,000960.SZ,锡业股份,小金属,0.7631,0.6912,2.5421,19.0914,0.5458,-0.0213,-0.0580,0.1409,0.1012,0.1071,-0.0233,0.0023,-0.0002,-0.0004,0.5188,0.4760,0.9435,-0.0441,-0.0015,0.0295,missed
2025-08-21,000960.SZ,锡业股份,小金属,0.3521,0.6000,1.1452,20.5301,0.9046,0.4211,0.3890,1.0000,1.0000,1.0000,0.5226,0.0029,0.0059,0.0028,0.5219,0.5500,2.2619,-0.0154,0.0035,0.0935,missed
2022-09-28,000977.SZ,浪潮信息,IT设备,0.1907,0.5714,1.4328,19.4746,0.1643,-0.2267,-0.2667,0.0040,0.0040,0.0040,-0.2963,-0.0048,-0.0027,-0.0020,0.3750,0.4229,0.8810,-0.0404,-0.0694,0.0229,missed
2022-10-10,000977.SZ,浪潮信息,IT设备,0.2585,0.5000,1.4686,19.6802,0.1378,-0.2600,-0.2577,0.0040,0.0040,0.0040,-0.3232,-0.0085,-0.0034,-0.0018,0.3312,0.4167,0.7927,-0.0273,-0.0655,0.0214,high_score
2024-07-26,000997.SZ,新大陆,IT设备,2.1009,0.8400,1.2314,18.2083,0.0580,-0.3172,-0.2664,0.0159,0.0615,0.0159,-0.3092,-0.0014,-0.0025,0.0006,0.4500,0.4500,0.9956,-0.0713,-0.1738,0.0378,missed
2024-08-22,000997.SZ,新大陆,IT设备,2.1177,0.8824,1.4996,18.2028,0.3405,-0.1795,-0.3179,0.0079,0.0238,0.0198,-0.1799,-0.0055,-0.0028,-0.0016,0.3556,0.4259,0.9770,0.1015,-0.0150,0.0106,missed
2024-09-04,000997.SZ,新大陆,IT设备,0.5561,0.4000,1.4455,18.4198,0.2393,-0.1945,-0.3559,0.0198,0.0538,0.0119,-0.1832,-0.0030,-0.0031,-0.0025,0.4444,0.4241,0.8438,0.0154,-0.0163,0.0058,high_score
2025-05-21,001389.SZ,广合科技,元器件,1.1530,0.7632,1.0945,17.9734,0.1455,-0.1592,0.1329,0.6746,0.0873,0.2778,-0.1137,0.0031,-0.0019,0.0007,0.4946,0.4616,0.8677,-0.0213,-0.0329,0.0832,missed
2025-06-03,001389.SZ,广合科技,元器件,0.3296,0.5588,1.5055,18.2030,0.1380,-0.1739,0.1103,0.5595,0.0476,0.3968,-0.1408,-0.0002,-0.0019,0.0005,0.4359,0.4525,0.9104,-0.0137,-0.0517,0.0671,missed
2025-07-11,001389.SZ,广合科技,元器件,-0.1732,0.5833,1.0332,20.3314,0.9486,0.3327,0.1134,0.9802,0.3968,0.9127,0.2763,0.0051,0.0025,0.0013,0.5391,0.4866,1.2573,-0.0143,0.1682,0.0498,missed
2025-08-14,001389.SZ,广合科技,元器件,-0.6704,0.1176,1.6760,20.4471,0.9109,0.3444,0.1304,0.9524,0.4802,0.9405,0.2268,0.0036,0.0040,0.0011,0.4772,0.4989,1.3806,-0.0782,0.0657,0.0970,high_score
2024-01-02,001696.SZ,宗申动力,摩托车,1.8821,0.9725,1.2044,18.7461,0.6717,-0.0044,-0.0448,0.6429,0.8016,0.4980,-0.0055,-0.0018,-0.0023,-0.0015,0.4500,0.4333,1.2057,0.0359,0.1294,0.0080,missed
2024-02-26,001696.SZ,宗申动力,摩托车,2.3696,0.8000,3.7358,18.6387,0.2725,-0.1366,-0.1145,0.0694,0.1964,0.0694,-0.1115,0.0041,-0.0010,-0.0004,0.5000,0.4500,1.1875,-0.0901,-0.0604,-0.0001,missed
2024-03-05,001696.SZ,宗申动力,摩托车,2.4613,0.9355,3.8647,18.6637,0.2015,-0.1252,-0.1200,0.0913,0.1984,0.0913,-0.0960,0.0092,0.0006,-0.0002,0.5800,0.4833,1.4605,-0.1787,-0.1492,0.0007,missed
2024-05-14,001696.SZ,宗申动力,摩托车,-0.3284,0.1471,1.3343,20.7733,0.9962,1.5088,0.7847,0.9563,0.9563,0.9524,0.5874,0.0156,0.0119,0.0040,0.6400,0.6133,2.3149,-0.0299,0.5193,0.0900,high_score
2024-06-27,001696.SZ,宗申动力,摩托车,-0.7353,0.2000,1.1092,20.9235,0.9975,0.5693,0.6101,0.8254,0.8254,0.8254,0.2012,-0.0051,0.0037,0.0029,0.4000,0.5033,0.9851,-0.0544,0.3488,0.1793,high_score
2024-07-19,001696.SZ,宗申动力,摩托车,0.4119,0.4516,1.0387,19.9062,0.2535,-0.1396,0.5256,0.7579,0.7579,0.7619,-0.0665,-0.0065,-0.0001,0.0030,0.4100,0.4667,0.7436,-0.0828,-0.1154,0.1755,high_score
2024-08-28,001696.SZ,宗申动力,摩托车,-0.9964,0.0526,1.0036,20.3583,0.5032,-0.1357,0.8653,0.7341,0.7341,0.7817,-0.0675,0.0005,-0.0008,0.0028,0.4700,0.4467,1.2229,-0.1485,-0.0681,0.0806,high_score
2025-05-14,002008.SZ,大族激光,专用机械,-0.1554,0.1967,1.0831,19.8333,0.1870,-0.1056,-0.1150,0.5833,0.0476,0.5437,-0.1069,0.0029,0.0002,0.0001,0.5211,0.4921,0.8032,-0.0338,-0.1002,0.0541,high_score
2025-06-18,002008.SZ,大族激光,专用机械,0.0641,0.2979,1.6970,19.9777,0.0928,-0.2131,-0.0830,0.4722,0.1032,0.4802,-0.2588,-0.0014,-0.0016,0.0000,0.4763,0.4763,0.8966,0.0095,-0.1076,0.0372,high_score
2025-07-15,002008.SZ,大族激光,专用机械,-0.1275,0.2188,2.4145,19.9951,0.4642,0.0390,-0.0008,0.5079,0.1270,0.5516,0.0595,0.0044,0.0017,0.0010,0.4947,0.4912,1.3964,-0.0403,-0.0566,0.0427,high_score
2025-08-05,002008.SZ,大族激光,专用机械,-0.6367,0.0877,3.5664,20.2712,0.6248,0.0778,-0.0140,0.7579,0.2698,0.7778,0.1020,0.0068,0.0025,0.0014,0.5395,0.4886,1.7419,-0.0647,-0.0857,0.0634,high_score
2021-02-22,002028.SZ,思源电气,电气设备,0.8953,0.8333,1.0326,20.7236,0.6719,0.1058,-0.0832,0.7897,0.5992,0.7063,0.0796,0.0007,0.0033,0.0027,0.5041,0.5103,1.3209,0.1990,-0.1074,0.1434,missed
2021-03-09,002028.SZ,思源电气,电气设备,1.1903,0.9231,1.1580,20.2749,0.7525,0.0739,-0.0471,0.7500,0.6032,0.6667,0.0482,-0.0071,0.0010,0.0015,0.4323,0.4930,0.9677,0.3196,0.0354,0.1457,missed
2025-03-17,002028.SZ,思源电气,电气设备,-0.4562,0.3000,1.1368,19.3125,0.6294,0.0035,0.1160,0.7460,0.6230,0.2897,0.0041,0.0019,0.0001,0.0028,0.5074,0.4677,1.5255,-0.0812,-0.0112,0.0816,high_score
2025-04-18,002028.SZ,思源电气,电气设备,-0.0206,0.2500,1.3281,19.5081,0.5194,-0.0102,-0.0824,0.3948,0.3571,0.0357,-0.0109,-0.0068,-0.0011,-0.0008,0.4277,0.4762,0.9212,0.1127,0.0712,0.0584,high_score
2025-05-16,002028.SZ,思源电气,电气设备,-0.8890,0.0545,1.6192,19.0628,0.4429,-0.0456,-0.0651,0.7063,0.0556,0.1111,-0.0519,0.0019,-0.0010,-0.0010,0.5085,0.4837,0.7664,-0.0108,0.0299,0.0499,high_score
2025-06-27,002028.SZ,思源电气,电气设备,-0.7013,0.2667,1.9186,19.7484,0.3877,-0.0519,-0.0063,0.4921,0.0635,0.0794,-0.0640,0.0015,-0.0010,-0.0006,0.5319,0.4908,1.0032,-0.0296,0.0172,0.0174,high_score
2025-07-09,002028.SZ,思源电气,电气设备,-0.6214,0.0323,1.9016,20.0115,0.2547,-0.0257,0.0200,0.3274,0.0119,0.1468,-0.0363,0.0022,0.0013,0.0002,0.5032,0.4929,1.1610,-0.0783,-0.1038,0.0202,high_score
2025-08-22,002028.SZ,思源电气,电气设备,-0.3342,0.2800,1.3480,19.8149,0.6136,0.1635,0.1541,0.9762,0.3333,0.7222,0.1736,0.0040,0.0031,0.0007,0.5362,0.5216,1.4839,-0.0279,-0.0310,0.0488,high_score
2020-12-07,002049.SZ,紫光国微,半导体,0.9527,0.5417,1.0211,20.9548,0.2129,-0.1095,0.6806,0.7131,0.7131,0.7092,-0.0722,-0.0014,0.0024,0.0022,0.4609,0.4900,2.0254,-0.0194,-0.1538,0.0533,missed
2021-03-12,002049.SZ,紫光国微,半导体,0.8255,0.4500,1.1665,20.3846,0.2825,-0.1051,-0.0876,0.3745,0.3745,0.3705,-0.0684,-0.0024,-0.0021,0.0011,0.4697,0.4709,0.7627,-0.0369,0.0307,0.1517,high_score
2025-01-03,002050.SZ,三花智控,家用电器,-1.5972,0.0244,1.1410,21.0075,0.4573,-0.0675,0.1443,0.4484,0.3611,0.3651,-0.0426,0.0003,-0.0009,0.0005,0.4792,0.4514,0.8005,-0.1156,-0.0018,0.0680,high_score
2025-04-30,002050.SZ,三花智控,家用电器,0.7641,0.5462,1.0398,21.8736,0.1405,-0.1233,0.2448,0.7857,0.7619,0.6429,-0.0782,-0.0039,-0.0005,0.0001,0.4625,0.4917,0.9438,0.0197,-0.0822,0.0452,missed
2021-09-28,002056.SZ,横店东磁,电气设备,0.0362,0.3061,1.0098,19.1601,0.4938,0.0190,-0.0964,0.2341,0.1349,0.0794,0.0142,-0.0000,0.0053,0.0043,0.4756,0.5159,1.1995,-0.1415,-0.3109,0.2416,high_score
2025-05-09,002064.SZ,华峰化学,化纤,1.1348,0.8250,1.0791,18.5521,0.1167,-0.1592,-0.1644,0.0645,0.3387,0.0202,-0.2581,0.0035,-0.0006,-0.0008,0.5375,0.4583,0.8012,-0.0629,-0.1119,0.0176,missed
2024-06-04,002065.SZ,东华软件,软件服务,1.6350,0.8974,1.4100,18.2495,0.1100,-0.1569,-0.2568,0.0159,0.0079,0.0159,-0.1817,-0.0039,-0.0020,-0.0016,0.4407,0.4327,0.8059,-0.0303,-0.0259,0.0377,missed
2024-07-19,002065.SZ,东华软件,软件服务,1.9867,0.8710,1.1383,18.0712,0.2232,-0.1519,-0.1953,0.0238,0.0198,0.0278,-0.1666,-0.0040,-0.0023,-0.0012,0.4107,0.4494,0.9235,0.0035,-0.0050,0.0154,missed
2024-08-07,002065.SZ,东华软件,软件服务,1.7646,0.8571,1.3200,17.8992,0.4376,-0.1346,0.0369,0.0714,0.0675,0.0833,-0.1429,0.0010,-0.0032,0.0003,0.4696,0.4373,0.8976,-0.0002,0.0584,-0.0019,missed
2024-09-02,002065.SZ,东华软件,软件服务,1.0119,0.7377,1.0872,18.3373,0.6999,-0.0589,-0.2213,0.1151,0.1111,0.0516,-0.0589,-0.0019,-0.0028,-0.0025,0.4482,0.4386,0.8999,0.0446,0.1139,-0.0128,missed
2024-12-13,002074.SZ,国轩高科,电气设备,-0.2781,0.3617,1.1442,19.9478,0.2994,0.1727,0.0968,0.8214,0.4683,0.7857,0.1226,-0.0007,0.0047,0.0016,0.4755,0.5018,0.9623,-0.0308,-0.1094,0.1143,high_score
2025-01-02,002074.SZ,国轩高科,电气设备,-0.1185,0.3506,1.1643,19.8472,0.2374,-0.1165,0.1416,0.5873,0.3929,0.5159,-0.1098,-0.0032,-0.0002,0.0021,0.4160,0.4624,0.6914,-0.0303,-0.0941,0.1301,high_score
2025-02-05,002074.SZ,国轩高科,电气设备,-0.6430,0.1163,1.1979,19.2911,0.2946,-0.1053,0.0712,0.6786,0.4663,0.6012,-0.1213,-0.0033,-0.0014,0.0016,0.4213,0.4507,0.9415,0.0209,-0.0179,0.1154,high_score
2024-10-14,002080.SZ,中材科技,玻璃,1.1271,0.7083,1.0046,19.2446,0.3451,0.0616,-0.2058,0.2381,0.6706,0.2381,0.0496,0.0103,0.0025,0.0002,0.5375,0.4542,1.2284,0.0401,-0.0717,0.0159,missed
2024-11-14,002080.SZ,中材科技,玻璃,1.2275,0.8250,1.0171,19.5958,0.5441,0.2348,-0.1613,0.3770,0.7460,0.3611,0.1668,0.0079,0.0047,0.0005,0.6625,0.5333,2.5497,0.0038,-0.0417,0.0497,missed
2024-12-31,002080.SZ,中材科技,玻璃,1.2251,0.8600,1.7224,19.8825,0.5678,-0.0617,0.0447,0.3968,0.6389,0.3849,-0.0470,-0.0048,-0.0015,0.0014,0.3250,0.4625,0.7655,0.1021,0.0474,0.1098,missed
2025-01-16,002080.SZ,中材科技,玻璃,1.1948,0.7586,1.4339,19.8368,0.5905,-0.0221,0.1045,0.2698,0.4722,0.2698,-0.0179,-0.0030,-0.0005,0.0015,0.3750,0.4542,0.8766,-0.0138,0.0256,0.0911,missed
2025-02-10,002080.SZ,中材科技,玻璃,1.3679,0.7879,1.5229,19.2846,0.4108,-0.0958,0.1105,0.3294,0.4881,0.3175,-0.0871,0.0032,-0.0012,0.0015,0.4875,0.4208,0.9109,-0.0637,-0.0072,0.0688,missed
2025-03-03,002080.SZ,中材科技,玻璃,0.9810,0.7551,1.2327,20.1556,0.8141,0.1331,0.5315,0.7242,0.8036,0.6885,0.1142,0.0057,0.0003,0.0032,0.5375,0.4333,1.0869,0.0963,0.1296,0.0428,missed
2025-04-22,002080.SZ,中材科技,玻璃,-0.1114,0.2500,1.8421,19.4480,0.8457,0.1262,0.1162,0.6647,0.9504,0.6329,0.1203,-0.0037,0.0005,0.0001,0.4250,0.4667,0.8888,-0.0276,0.0971,0.0307,high_score
2025-05-16,002080.SZ,中材科技,玻璃,-0.4804,0.1273,1.4870,20.2533,0.9711,0.2449,0.1614,0.9405,1.0000,0.9286,0.2154,0.0018,0.0012,-0.0001,0.5500,0.4875,0.7801,0.1123,0.1645,0.0491,high_score
2025-06-10,002080.SZ,中材科技,玻璃,-0.7360,0.1071,1.6884,20.3387,0.8996,0.1293,0.2289,0.9563,0.9563,0.9683,0.1193,-0.0012,-0.0014,-0.0004,0.4750,0.4667,0.9235,0.1623,0.2094,0.0537,high_score
2025-08-15,002080.SZ,中材科技,玻璃,-0.5818,0.1212,1.0378,20.5542,0.9849,0.9548,1.4006,1.0000,1.0000,1.0000,0.5996,0.0103,0.0075,0.0041,0.4750,0.5083,2.3297,0.0129,0.3588,0.1366,high_score
2023-06-26,002085.SZ,万丰奥威,汽车配件,0.9525,0.7778,1.2352,18.9174,0.8404,0.0698,0.1039,0.7381,0.1270,0.2817,0.0674,0.0063,0.0016,0.0010,0.5225,0.4675,1.0392,-0.0446,-0.0201,0.0152,missed
2023-07-07,002085.SZ,万丰奥威,汽车配件,0.8869,0.7812,1.1016,18.9299,0.8713,0.1041,0.1149,0.8373,0.1647,0.4345,0.0931,0.0088,0.0025,0.0011,0.5925,0.4817,1.5362,-0.1221,-0.0404,0.0205,missed
2023-08-31,002085.SZ,万丰奥威,汽车配件,2.4393,0.9780,1.7522,18.2617,0.2100,-0.1244,-0.1176,0.0437,0.0079,0.0079,-0.1176,-0.0005,0.0027,0.0010,0.3825,0.4758,0.8241,-0.1116,-0.2879,0.0699,missed
2023-09-07,002085.SZ,万丰奥威,汽车配件,2.5062,0.9167,1.8032,18.3240,0.1253,-0.1944,-0.0959,0.0238,0.0040,0.0040,-0.1901,-0.0019,0.0012,0.0012,0.3875,0.4575,0.7819,-0.0915,-0.2594,0.0739,missed
2023-10-24,002085.SZ,万丰奥威,汽车配件,2.0903,0.8750,1.3931,18.4457,0.1261,-0.2175,-0.2187,0.0079,0.0079,0.0079,-0.2013,-0.0031,-0.0009,0.0010,0.3975,0.4267,1.0415,-0.0493,-0.1539,0.0555,missed
2023-11-21,002085.SZ,万丰奥威,汽车配件,2.1267,0.8929,1.2760,18.4328,0.2081,-0.0898,-0.1153,0.1131,0.1131,0.0913,-0.0900,0.0043,0.0008,0.0016,0.5225,0.4617,1.2806,0.0021,-0.1282,0.0357,missed
2023-12-28,002085.SZ,万丰奥威,汽车配件,2.2867,0.9464,1.7207,18.4568,0.3714,-0.0800,-0.2907,0.0278,0.0278,0.0278,-0.0886,-0.0029,-0.0003,-0.0004,0.3900,0.4433,0.8644,-0.0344,-0.0493,0.0249,missed
2024-01-26,002085.SZ,万丰奥威,汽车配件,1.8078,0.7600,2.7319,19.4247,0.8948,0.1024,-0.1528,0.3512,0.3512,0.3333,0.0840,-0.0045,-0.0017,-0.0013,0.4150,0.4275,0.9475,0.2426,0.2072,0.0225,missed
