trade_date,ts_code,score,label,tags,primary_reason,supporting
2020-12-07,601918.SH,-1.010949580317103,1.0804831981658936,low_score_high_return,low_score_but_high_return,
2020-12-07,601919.SH,-0.9948713945555036,1.8596577644348145,low_score_high_return,low_score_but_high_return,
2020-12-07,603077.SH,-0.37682191160104606,1.1328673362731934,low_score_high_return,low_score_but_high_return,
2020-12-07,603260.SH,-0.18878551886898948,4.679962635040283,low_score_high_return,low_score_but_high_return,
2020-12-07,603565.SH,-0.43531257046007116,1.0616915225982666,low_score_high_return,low_score_but_high_return,
2020-12-07,688037.SH,-0.2775549412730893,1.2293140888214111,low_score_high_return,low_score_but_high_return,
2020-12-07,688599.SH,-1.0890876979087585,2.074608087539673,low_score_high_return,low_score_but_high_return,
2020-12-08,000155.SZ,-0.582948873289749,3.9887595176696777,low_score_high_return,low_score_but_high_return,
2020-12-08,000301.SZ,-0.3841948483213379,2.1161749362945557,low_score_high_return,low_score_but_high_return,
2020-12-08,000657.SZ,-1.2181495225480132,0.9868255853652954,low_score_high_return,low_score_but_high_return,
2020-12-08,000825.SZ,-1.0063178852911032,1.5958375930786133,low_score_high_return,low_score_but_high_return,
2020-12-08,000960.SZ,-0.6312322689387196,1.216066598892212,low_score_high_return,low_score_but_high_return,
2020-12-08,000983.SZ,-0.7573517037599496,1.1164512634277344,low_score_high_return,low_score_but_high_return,
2020-12-08,002340.SZ,-1.0651968892121697,1.391995906829834,low_score_high_return,low_score_but_high_return,
2020-12-08,002466.SZ,-0.6039613202378424,3.150467872619629,low_score_high_return,low_score_but_high_return,
2020-12-08,002472.SZ,-0.18318080178875396,2.061678647994995,low_score_high_return,low_score_but_high_return,
2020-12-08,002648.SZ,-1.1205820676640335,1.2364652156829834,low_score_high_return,low_score_but_high_return,
2020-12-08,600010.SH,-0.9106881904250367,2.2204551696777344,low_score_high_return,low_score_but_high_return,
2020-12-08,600089.SH,-0.8768192746814286,2.019345283508301,low_score_high_return,low_score_but_high_return,
2020-12-08,600096.SH,-0.8658763325249156,2.9424703121185303,low_score_high_return,low_score_but_high_return,
2020-12-08,600111.SH,-0.304161284186047,3.123152732849121,low_score_high_return,low_score_but_high_return,
2020-12-08,600141.SH,-0.5983257850727239,2.249384880065918,low_score_high_return,low_score_but_high_return,
2020-12-08,600188.SH,-0.6501644010667244,1.4529566764831543,low_score_high_return,low_score_but_high_return,
2020-12-08,600219.SH,-1.123845334334805,0.937264084815979,low_score_high_return,low_score_but_high_return,
2020-12-08,600295.SH,-0.8544702543428696,2.7004220485687256,low_score_high_return,low_score_but_high_return,
2020-12-08,600348.SH,-0.25656506889406905,1.6081287860870361,low_score_high_return,low_score_but_high_return,
2020-12-08,600392.SH,-0.7703394493364659,1.7832551002502441,low_score_high_return,low_score_but_high_return,
2020-12-08,600808.SH,-0.9526303006176093,1.2953245639801025,low_score_high_return,low_score_but_high_return,
2020-12-08,600816.SH,-0.6770410469573661,2.8979969024658203,low_score_high_return,low_score_but_high_return,
2020-12-08,601001.SH,-0.23837312664349117,0.9980533123016357,low_score_high_return,low_score_but_high_return,
2020-12-08,601117.SH,-1.3348789032291395,1.1562294960021973,low_score_high_return,low_score_but_high_return,
2020-12-08,601127.SH,-0.4734256686500973,3.248713970184326,low_score_high_return,low_score_but_high_return,
2020-12-08,601567.SH,-0.8910263081874837,1.054551601409912,low_score_high_return,low_score_but_high_return,
2020-12-08,601633.SH,-0.7020849538769939,1.5319523811340332,low_score_high_return,low_score_but_high_return,
2020-12-08,601699.SH,-1.1660840930580558,1.387389898300171,low_score_high_return,low_score_but_high_return,
2020-12-08,601918.SH,-0.998661305784505,0.9727747440338135,low_score_high_return,low_score_but_high_return,
2020-12-08,601919.SH,-0.8695108338963664,1.7700350284576416,low_score_high_return,low_score_but_high_return,
